
number of params: 91072 
Namespace(batchsize=128, beta=0.25, dec_dropout_in=0.0, dec_dropout_out=0.0, dec_nh=64, device='cuda', embedding_dim=64, enc_dropout_in=0.0, enc_dropout_out=0.0, enc_nh=64, epochs=100, fig_path='model/vqvae/results/training/50000_instances/100epochs.png', log_path='model/vqvae/results/training/50000_instances/100epochs.log', logger=<common.utils.Logger object at 0x7fc7184d8390>, lr=0.001, maxtrnsize=50000, maxtstsize=10000, maxvalsize=10000, mname='vqvae', model=VQVAE(
  (encoder): VQVAE_Encoder(
    (embed): Embedding(39, 64)
    (lstm): LSTM(64, 64, batch_first=True)
    (dropout_in): Dropout(p=0.0, inplace=False)
  )
  (vq_layer): VectorQuantizer(
    (embedding): Embedding(10, 64)
  )
  (decoder): VQVAE_Decoder(
    (embed): Embedding(39, 64, padding_idx=0)
    (dropout_in): Dropout(p=0.0, inplace=False)
    (dropout_out): Dropout(p=0.0, inplace=False)
    (lstm): LSTM(128, 64, batch_first=True)
    (pred_linear): Linear(in_features=64, out_features=39, bias=False)
    (loss): CrossEntropyLoss()
  )
), modelname='model/vqvae/results/training/50000_instances/', ni=64, num_embeddings=10, nz=64, opt='Adam', save_path='model/vqvae/results/training/50000_instances/100epochs.pt', seq_to_no_pad='surface', surface_vocab_file='model/vqvae/data/surf.uniquesurfs.trn.txt', task='vqvae', trndata='model/vqvae/data/surf.uniquesurfs.trn.txt', trnsize=50000, tstdata='model/vqvae/data/surf.uniquesurfs.val.txt', tstsize=50000, valdata='model/vqvae/data/surf.uniquesurfs.val.txt', valsize=4000)

encoder.embed.weight, torch.Size([39, 64]): True
encoder.lstm.weight_ih_l0, torch.Size([256, 64]): True
encoder.lstm.weight_hh_l0, torch.Size([256, 64]): True
encoder.lstm.bias_ih_l0, torch.Size([256]): True
encoder.lstm.bias_hh_l0, torch.Size([256]): True
vq_layer.embedding.weight, torch.Size([10, 64]): True
decoder.embed.weight, torch.Size([39, 64]): True
decoder.lstm.weight_ih_l0, torch.Size([256, 128]): True
decoder.lstm.weight_hh_l0, torch.Size([256, 64]): True
decoder.lstm.bias_ih_l0, torch.Size([256]): True
decoder.lstm.bias_hh_l0, torch.Size([256]): True
decoder.pred_linear.weight, torch.Size([39, 64]): True
epoch: 0,  avg_loss: 3.0219, avg_recon_loss: 2.9085, avg_vq_loss: 0.1134, acc: 0.1480
val ---  avg_loss: 2.4280, avg_recon_loss: 1.6297, avg_vq_loss: 0.7984, acc: 0.4976

epoch: 48,  avg_loss: 2.3107, avg_recon_loss: 1.5215, avg_vq_loss: 0.7892, acc: 0.5165
val ---  avg_loss: 2.4400, avg_recon_loss: 1.6385, avg_vq_loss: 0.8015, acc: 0.4962

epoch: 49,  avg_loss: 2.3205, avg_recon_loss: 1.5215, avg_vq_loss: 0.7990, acc: 0.5163
val ---  avg_loss: 2.4413, avg_recon_loss: 1.6361, avg_vq_loss: 0.8052, acc: 0.4930

epoch: 50,  avg_loss: 2.3171, avg_recon_loss: 1.5179, avg_vq_loss: 0.7992, acc: 0.5154
val ---  avg_loss: 2.4594, avg_recon_loss: 1.6428, avg_vq_loss: 0.8166, acc: 0.4958

epoch: 51,  avg_loss: 2.3132, avg_recon_loss: 1.5130, avg_vq_loss: 0.8002, acc: 0.5161
val ---  avg_loss: 2.4729, avg_recon_loss: 1.6518, avg_vq_loss: 0.8211, acc: 0.4893

epoch: 52,  avg_loss: 2.3116, avg_recon_loss: 1.5092, avg_vq_loss: 0.8024, acc: 0.5162
val ---  avg_loss: 2.4497, avg_recon_loss: 1.6311, avg_vq_loss: 0.8186, acc: 0.5002

epoch: 53,  avg_loss: 2.3083, avg_recon_loss: 1.5032, avg_vq_loss: 0.8051, acc: 0.5199
val ---  avg_loss: 2.4502, avg_recon_loss: 1.6263, avg_vq_loss: 0.8239, acc: 0.5024

epoch: 54,  avg_loss: 2.3134, avg_recon_loss: 1.5021, avg_vq_loss: 0.8112, acc: 0.5214
val ---  avg_loss: 2.4336, avg_recon_loss: 1.6029, avg_vq_loss: 0.8307, acc: 0.5033

epoch: 55,  avg_loss: 2.3116, avg_recon_loss: 1.4949, avg_vq_loss: 0.8167, acc: 0.5235
val ---  avg_loss: 2.4347, avg_recon_loss: 1.6056, avg_vq_loss: 0.8292, acc: 0.4991

epoch: 56,  avg_loss: 2.3084, avg_recon_loss: 1.4950, avg_vq_loss: 0.8135, acc: 0.5243
val ---  avg_loss: 2.4246, avg_recon_loss: 1.6056, avg_vq_loss: 0.8189, acc: 0.5046

epoch: 57,  avg_loss: 2.2967, avg_recon_loss: 1.4888, avg_vq_loss: 0.8078, acc: 0.5275
val ---  avg_loss: 2.4133, avg_recon_loss: 1.6013, avg_vq_loss: 0.8120, acc: 0.5083

epoch: 58,  avg_loss: 2.2963, avg_recon_loss: 1.4887, avg_vq_loss: 0.8077, acc: 0.5281
val ---  avg_loss: 2.4250, avg_recon_loss: 1.6023, avg_vq_loss: 0.8227, acc: 0.5008

epoch: 59,  avg_loss: 2.3049, avg_recon_loss: 1.4918, avg_vq_loss: 0.8131, acc: 0.5249
val ---  avg_loss: 2.4178, avg_recon_loss: 1.6033, avg_vq_loss: 0.8145, acc: 0.4982

epoch: 60,  avg_loss: 2.2948, avg_recon_loss: 1.4866, avg_vq_loss: 0.8082, acc: 0.5253
val ---  avg_loss: 2.4235, avg_recon_loss: 1.6043, avg_vq_loss: 0.8192, acc: 0.5066

epoch: 61,  avg_loss: 2.2933, avg_recon_loss: 1.4859, avg_vq_loss: 0.8073, acc: 0.5266
val ---  avg_loss: 2.4114, avg_recon_loss: 1.5955, avg_vq_loss: 0.8159, acc: 0.5075

epoch: 62,  avg_loss: 2.2937, avg_recon_loss: 1.4894, avg_vq_loss: 0.8043, acc: 0.5294
val ---  avg_loss: 2.4375, avg_recon_loss: 1.6219, avg_vq_loss: 0.8156, acc: 0.4953

epoch: 63,  avg_loss: 2.2886, avg_recon_loss: 1.4857, avg_vq_loss: 0.8029, acc: 0.5301
val ---  avg_loss: 2.4128, avg_recon_loss: 1.6032, avg_vq_loss: 0.8096, acc: 0.5025

epoch: 64,  avg_loss: 2.2863, avg_recon_loss: 1.4794, avg_vq_loss: 0.8069, acc: 0.5296
val ---  avg_loss: 2.4059, avg_recon_loss: 1.5888, avg_vq_loss: 0.8171, acc: 0.5127

epoch: 65,  avg_loss: 2.2834, avg_recon_loss: 1.4758, avg_vq_loss: 0.8075, acc: 0.5297
val ---  avg_loss: 2.4044, avg_recon_loss: 1.5865, avg_vq_loss: 0.8180, acc: 0.5151

epoch: 66,  avg_loss: 2.2900, avg_recon_loss: 1.4803, avg_vq_loss: 0.8096, acc: 0.5293
val ---  avg_loss: 2.3919, avg_recon_loss: 1.5827, avg_vq_loss: 0.8092, acc: 0.5034

epoch: 67,  avg_loss: 2.2863, avg_recon_loss: 1.4741, avg_vq_loss: 0.8122, acc: 0.5295
val ---  avg_loss: 2.4110, avg_recon_loss: 1.5955, avg_vq_loss: 0.8155, acc: 0.5037

epoch: 68,  avg_loss: 2.2828, avg_recon_loss: 1.4745, avg_vq_loss: 0.8083, acc: 0.5320
val ---  avg_loss: 2.4061, avg_recon_loss: 1.5854, avg_vq_loss: 0.8207, acc: 0.5083

epoch: 69,  avg_loss: 2.2844, avg_recon_loss: 1.4735, avg_vq_loss: 0.8108, acc: 0.5334
val ---  avg_loss: 2.4059, avg_recon_loss: 1.5867, avg_vq_loss: 0.8192, acc: 0.5106

epoch: 70,  avg_loss: 2.2795, avg_recon_loss: 1.4666, avg_vq_loss: 0.8129, acc: 0.5340
val ---  avg_loss: 2.3920, avg_recon_loss: 1.5804, avg_vq_loss: 0.8115, acc: 0.5153

epoch: 71,  avg_loss: 2.2653, avg_recon_loss: 1.4620, avg_vq_loss: 0.8034, acc: 0.5362
val ---  avg_loss: 2.3805, avg_recon_loss: 1.5751, avg_vq_loss: 0.8054, acc: 0.5133

epoch: 72,  avg_loss: 2.2689, avg_recon_loss: 1.4581, avg_vq_loss: 0.8109, acc: 0.5358
val ---  avg_loss: 2.3791, avg_recon_loss: 1.5635, avg_vq_loss: 0.8156, acc: 0.5202

epoch: 73,  avg_loss: 2.2792, avg_recon_loss: 1.4625, avg_vq_loss: 0.8166, acc: 0.5347
val ---  avg_loss: 2.4254, avg_recon_loss: 1.5979, avg_vq_loss: 0.8275, acc: 0.5113

epoch: 74,  avg_loss: 2.2785, avg_recon_loss: 1.4630, avg_vq_loss: 0.8155, acc: 0.5331
val ---  avg_loss: 2.3912, avg_recon_loss: 1.5715, avg_vq_loss: 0.8197, acc: 0.5119

epoch: 75,  avg_loss: 2.2738, avg_recon_loss: 1.4602, avg_vq_loss: 0.8137, acc: 0.5332
val ---  avg_loss: 2.4082, avg_recon_loss: 1.5834, avg_vq_loss: 0.8248, acc: 0.5090

epoch: 76,  avg_loss: 2.2660, avg_recon_loss: 1.4532, avg_vq_loss: 0.8129, acc: 0.5332
val ---  avg_loss: 2.3734, avg_recon_loss: 1.5547, avg_vq_loss: 0.8187, acc: 0.5148

epoch: 77,  avg_loss: 2.2542, avg_recon_loss: 1.4450, avg_vq_loss: 0.8092, acc: 0.5367
val ---  avg_loss: 2.3808, avg_recon_loss: 1.5657, avg_vq_loss: 0.8151, acc: 0.5194

epoch: 78,  avg_loss: 2.2629, avg_recon_loss: 1.4497, avg_vq_loss: 0.8132, acc: 0.5387
val ---  avg_loss: 2.3983, avg_recon_loss: 1.5682, avg_vq_loss: 0.8301, acc: 0.5206

epoch: 79,  avg_loss: 2.2666, avg_recon_loss: 1.4526, avg_vq_loss: 0.8141, acc: 0.5381
val ---  avg_loss: 2.3699, avg_recon_loss: 1.5647, avg_vq_loss: 0.8052, acc: 0.5168

epoch: 80,  avg_loss: 2.2589, avg_recon_loss: 1.4498, avg_vq_loss: 0.8091, acc: 0.5369
val ---  avg_loss: 2.3980, avg_recon_loss: 1.5712, avg_vq_loss: 0.8268, acc: 0.5170

epoch: 81,  avg_loss: 2.2672, avg_recon_loss: 1.4504, avg_vq_loss: 0.8167, acc: 0.5365
val ---  avg_loss: 2.3970, avg_recon_loss: 1.5739, avg_vq_loss: 0.8231, acc: 0.5177

epoch: 82,  avg_loss: 2.2791, avg_recon_loss: 1.4510, avg_vq_loss: 0.8281, acc: 0.5378
val ---  avg_loss: 2.4156, avg_recon_loss: 1.5723, avg_vq_loss: 0.8433, acc: 0.5186

epoch: 83,  avg_loss: 2.2904, avg_recon_loss: 1.4496, avg_vq_loss: 0.8408, acc: 0.5360
val ---  avg_loss: 2.4135, avg_recon_loss: 1.5693, avg_vq_loss: 0.8442, acc: 0.5162

epoch: 84,  avg_loss: 2.2850, avg_recon_loss: 1.4515, avg_vq_loss: 0.8335, acc: 0.5344
val ---  avg_loss: 2.4087, avg_recon_loss: 1.5716, avg_vq_loss: 0.8372, acc: 0.5173

epoch: 85,  avg_loss: 2.3026, avg_recon_loss: 1.4580, avg_vq_loss: 0.8445, acc: 0.5322
val ---  avg_loss: 2.4484, avg_recon_loss: 1.5856, avg_vq_loss: 0.8628, acc: 0.5127

epoch: 86,  avg_loss: 2.3027, avg_recon_loss: 1.4569, avg_vq_loss: 0.8458, acc: 0.5333
val ---  avg_loss: 2.4423, avg_recon_loss: 1.5905, avg_vq_loss: 0.8517, acc: 0.5189

epoch: 87,  avg_loss: 2.2932, avg_recon_loss: 1.4524, avg_vq_loss: 0.8407, acc: 0.5352
val ---  avg_loss: 2.4426, avg_recon_loss: 1.5966, avg_vq_loss: 0.8459, acc: 0.5144

epoch: 88,  avg_loss: 2.2888, avg_recon_loss: 1.4411, avg_vq_loss: 0.8477, acc: 0.5377
val ---  avg_loss: 2.4228, avg_recon_loss: 1.5658, avg_vq_loss: 0.8571, acc: 0.5138

epoch: 89,  avg_loss: 2.2948, avg_recon_loss: 1.4359, avg_vq_loss: 0.8589, acc: 0.5375
val ---  avg_loss: 2.4486, avg_recon_loss: 1.5822, avg_vq_loss: 0.8664, acc: 0.5061

epoch: 90,  avg_loss: 2.3187, avg_recon_loss: 1.4443, avg_vq_loss: 0.8744, acc: 0.5372
val ---  avg_loss: 2.4687, avg_recon_loss: 1.5784, avg_vq_loss: 0.8903, acc: 0.5186

epoch: 91,  avg_loss: 2.3108, avg_recon_loss: 1.4440, avg_vq_loss: 0.8668, acc: 0.5390
val ---  avg_loss: 2.4320, avg_recon_loss: 1.5626, avg_vq_loss: 0.8694, acc: 0.5146

epoch: 92,  avg_loss: 2.2825, avg_recon_loss: 1.4383, avg_vq_loss: 0.8442, acc: 0.5415
val ---  avg_loss: 2.4017, avg_recon_loss: 1.5601, avg_vq_loss: 0.8416, acc: 0.5206

epoch: 93,  avg_loss: 2.2568, avg_recon_loss: 1.4312, avg_vq_loss: 0.8256, acc: 0.5441
val ---  avg_loss: 2.4028, avg_recon_loss: 1.5527, avg_vq_loss: 0.8501, acc: 0.5263

epoch: 94,  avg_loss: 2.2525, avg_recon_loss: 1.4285, avg_vq_loss: 0.8240, acc: 0.5465
val ---  avg_loss: 2.3875, avg_recon_loss: 1.5501, avg_vq_loss: 0.8374, acc: 0.5265

epoch: 95,  avg_loss: 2.2558, avg_recon_loss: 1.4259, avg_vq_loss: 0.8299, acc: 0.5460
val ---  avg_loss: 2.3984, avg_recon_loss: 1.5533, avg_vq_loss: 0.8451, acc: 0.5173

epoch: 96,  avg_loss: 2.2672, avg_recon_loss: 1.4242, avg_vq_loss: 0.8430, acc: 0.5457
val ---  avg_loss: 2.4126, avg_recon_loss: 1.5537, avg_vq_loss: 0.8588, acc: 0.5198

epoch: 97,  avg_loss: 2.2792, avg_recon_loss: 1.4251, avg_vq_loss: 0.8541, acc: 0.5447
val ---  avg_loss: 2.4228, avg_recon_loss: 1.5541, avg_vq_loss: 0.8687, acc: 0.5196

epoch: 98,  avg_loss: 2.2756, avg_recon_loss: 1.4270, avg_vq_loss: 0.8486, acc: 0.5411
val ---  avg_loss: 2.4108, avg_recon_loss: 1.5569, avg_vq_loss: 0.8540, acc: 0.5167

epoch: 99,  avg_loss: 2.2633, avg_recon_loss: 1.4203, avg_vq_loss: 0.8430, acc: 0.5410
val ---  avg_loss: 2.4125, avg_recon_loss: 1.5477, avg_vq_loss: 0.8648, acc: 0.5169
